registerRequest,registerRequest_size,registerVerify,registerVerify_size,registerComplete,registerComplete_size
41.5,462,46.69999980926514,260,39.40000009536743,0
45.5,456,46.40000009536743,260,39.69999980926514,0
41.299999713897705,462,47.69999980926514,260,38.59999990463257,0
44.59999990463257,461,52,260,45.69999980926514,0
48.5,461,52.90000009536743,260,44.40000009536743,0
47.90000009536743,458,52.5,260,46.19999980926514,0
47.19999980926514,456,46.90000009536743,260,41.80000019073486,0
42,467,50.09999990463257,260,41.799999713897705,0
45.09999990463257,465,52.30000019073486,260,43.59999990463257,0
46.19999980926514,468,51.90000009536743,260,39,0
44.30000019073486,464,49.09999990463257,260,40.09999990463257,0
41.59999990463257,465,46.299999713897705,260,42,0
41.69999980926514,459,48.90000009536743,260,38.299999713897705,0
43.40000009536743,465,46.200000286102295,260,38.40000009536743,0
41.40000009536743,462,46.30000019073486,260,39.09999990463257,0
46,464,48.59999990463257,260,39.5,0
41.40000009536743,462,48.09999990463257,260,40.90000009536743,0
46.40000009536743,463,51.700000286102295,260,38.69999980926514,0
43.30000019073486,468,46.19999980926514,260,39.39999961853027,0
48.10000038146973,470,59.40000009536743,260,42.5,0
43.5,459,46.30000019073486,260,37.700000286102295,0
41.5,466,46.40000009536743,260,38.40000009536743,0
40.90000009536743,463,46.40000009536743,260,38.59999990463257,0
41.59999990463257,462,47.10000038146973,260,37.69999980926514,0
41.5,465,45.80000019073486,260,38.90000009536743,0
41,466,46.200000286102295,260,38.40000009536743,0
41.40000009536743,466,47.10000038146973,260,38.09999990463257,0
41.30000019073486,458,46,260,38.299999713897705,0
41.09999990463257,462,47.40000009536743,260,38.40000009536743,0
41.299999713897705,458,47.5,260,39.30000019073486,0
42.69999980926514,466,47,260,38.700000286102295,0
41.69999980926514,459,45.700000286102295,260,38.299999713897705,0
41.19999980926514,460,45.90000009536743,260,38.200000286102295,0
42.299999713897705,465,46.299999713897705,260,37.799999713897705,0
43.200000286102295,464,46.59999990463257,260,39,0
41.19999980926514,467,47.59999990463257,260,38.40000009536743,0
41.80000019073486,463,45.69999980926514,260,38.09999990463257,0
41.09999990463257,457,47.69999980926514,260,39.30000019073486,0
41.80000019073486,458,47,260,38.200000286102295,0
41.5,464,47,260,40,0
44.90000009536743,458,49.60000038146973,260,38.90000009536743,0
43.19999980926514,458,47.90000009536743,260,39.09999990463257,0
40.60000038146973,464,46.90000009536743,260,39.09999990463257,0
43.5,461,49.10000038146973,260,39.5,0
42.59999990463257,461,46.799999713897705,260,37.5,0
40.90000009536743,456,45.59999990463257,260,39.19999980926514,0
44.80000019073486,464,47.40000009536743,260,38.799999713897705,0
42.39999961853027,463,48.90000009536743,260,39.5,0
43.200000286102295,457,46.90000009536743,260,38.09999990463257,0
43.200000286102295,462,48.19999980926514,260,39.89999961853027,0
41.19999980926514,463,46.60000038146973,260,38.30000019073486,0
40.90000009536743,467,45.40000009536743,260,38.59999990463257,0
41.5,456,45.299999713897705,260,41.5,0
40.5,458,48.90000009536743,260,42,0
46,461,51.80000019073486,260,38.30000019073486,0
41.10000038146973,458,46.5,260,40.30000019073486,0
41,468,50.200000286102295,260,40.80000019073486,0
46.5,467,48,260,38.5,0
41.5,465,47.200000286102295,260,42.80000019073486,0
43.39999961853027,460,45.80000019073486,260,38.5,0
42.5,465,48.90000009536743,260,38.10000038146973,0
40.799999713897705,457,47.19999980926514,260,37.30000019073486,0
41.700000286102295,464,45.90000009536743,260,41.09999990463257,0
43.59999990463257,466,52,260,37.799999713897705,0
42.299999713897705,464,46,260,39.5,0
42.5,461,49,260,40.5,0
40.700000286102295,466,45.30000019073486,260,37.90000009536743,0
40.40000009536743,458,46.40000009536743,260,41.19999980926514,0
43.40000009536743,472,46,260,37.799999713897705,0
40.80000019073486,462,48.700000286102295,260,37.80000019073486,0
42.69999980926514,461,47.90000009536743,260,37.60000038146973,0
42.80000019073486,458,50.59999990463257,260,37.80000019073486,0
41.5,459,45.90000009536743,260,37.90000009536743,0
41.39999961853027,465,45.799999713897705,260,37.40000009536743,0
40.59999990463257,470,45.5,260,38.39999961853027,0
40.69999980926514,460,46,260,40.799999713897705,0
40.59999990463257,464,48.40000009536743,260,38.59999990463257,0
40.59999990463257,459,45.60000038146973,260,37.09999990463257,0
40.700000286102295,460,45.40000009536743,260,37.59999990463257,0
40.40000009536743,465,45.5,260,37.40000009536743,0
40.59999990463257,457,46.60000038146973,260,37.09999990463257,0
40.30000019073486,461,45.30000019073486,260,37.40000009536743,0
40.799999713897705,459,49.09999990463257,260,37.5,0
40.59999990463257,470,45.09999990463257,260,37.80000019073486,0
40.299999713897705,464,46.10000038146973,260,37.69999980926514,0
40.40000009536743,467,45.40000009536743,260,37.10000038146973,0
40.69999980926514,464,45.40000009536743,260,38.10000038146973,0
40.5,469,45.299999713897705,260,37.19999980926514,0
40.90000009536743,462,45.700000286102295,260,37.5,0
40.299999713897705,465,48.69999980926514,260,37.30000019073486,0
40.5,462,50.90000009536743,260,39.59999990463257,0
40.5,462,45,260,37.69999980926514,0
40.40000009536743,457,45.09999990463257,260,37.30000019073486,0
40.59999990463257,461,45.200000286102295,260,37.69999980926514,0
41.09999990463257,464,45,260,37.30000019073486,0
40.200000286102295,468,45,260,37.5,0
40.59999990463257,466,45.200000286102295,260,44.19999980926514,0
63.5,460,47.59999990463257,260,38,0
40.69999980926514,463,45.19999980926514,260,37.80000019073486,0
40.80000019073486,463,46.80000019073486,260,37.59999990463257,0
40.89999961853027,464,45.40000009536743,260,37.59999990463257,0
41.5,465,45.5,260,37.299999713897705,0
40.90000009536743,466,45.30000019073486,260,37.200000286102295,0
40.69999980926514,458,46.799999713897705,260,37.59999990463257,0
41.700000286102295,456,45.69999980926514,260,37.299999713897705,0
40.80000019073486,468,45.30000019073486,260,37.80000019073486,0
40.799999713897705,470,45.5,260,37.40000009536743,0
41.40000009536743,459,49.40000009536743,260,39,0
44,461,47.700000286102295,260,38.80000019073486,0
41.5,459,46.700000286102295,260,39.80000019073486,0
41.5,462,45.40000009536743,260,38.200000286102295,0
41.30000019073486,463,46,260,41.40000009536743,0
48.5,466,46.09999990463257,260,38.799999713897705,0
41,469,48.19999980926514,260,41.5,0
42.90000009536743,467,51.19999980926514,260,37.59999990463257,0
41.5,469,46,260,38.80000019073486,0
42.700000286102295,466,46.30000019073486,260,37.80000019073486,0
41.200000286102295,461,45.799999713897705,260,38.299999713897705,0
41.89999961853027,459,46,260,38.90000009536743,0
42.5,457,47.90000009536743,260,38.69999980926514,0
41,459,45.89999961853027,260,38.5,0
41,457,46.700000286102295,260,37.19999980926514,0
40.799999713897705,460,49.200000286102295,260,41.09999990463257,0
42.39999961853027,463,46.80000019073486,260,37.80000019073486,0
43.80000019073486,468,46,260,37.30000019073486,0
40.80000019073486,466,46.700000286102295,260,38.40000009536743,0
44.09999990463257,463,50.30000019073486,260,43.80000019073486,0
43.19999980926514,461,45.89999961853027,260,37.90000009536743,0
41.19999980926514,463,47.19999980926514,260,38.09999990463257,0
41.5,461,46.30000019073486,260,37.69999980926514,0
41.200000286102295,465,45.80000019073486,260,43.90000009536743,0
44,465,48.40000009536743,260,38.60000038146973,0
41,457,45.700000286102295,260,38.5,0
42.89999961853027,469,46.19999980926514,260,37.5,0
40.40000009536743,464,45.30000019073486,260,40.19999980926514,0
41.09999990463257,457,47.5,260,45.19999980926514,0
40.700000286102295,459,45.09999990463257,260,37.30000019073486,0
41.700000286102295,464,45.40000009536743,260,37.30000019073486,0
41.60000038146973,458,46.799999713897705,260,39.5,0
45,469,45.80000019073486,260,37.30000019073486,0
41,456,45.40000009536743,260,37.700000286102295,0
40.59999990463257,459,45.700000286102295,260,37.40000009536743,0
41,467,46,260,37.59999990463257,0
41,458,45.39999961853027,260,37.39999961853027,0
40.80000019073486,462,45.200000286102295,260,37.5,0
40.60000038146973,469,50.40000009536743,260,39.09999990463257,0
40.700000286102295,470,46,260,37.200000286102295,0
42.69999980926514,462,48.30000019073486,260,40,0
42.09999990463257,460,45.69999980926514,260,38.09999990463257,0
41.5,463,47.60000038146973,260,40.30000019073486,0
42.5,460,47.40000009536743,260,37.69999980926514,0
42,457,46,260,38.09999990463257,0
41.59999990463257,464,49,260,38.09999990463257,0
41,462,46.40000009536743,260,37.5,0
40.90000009536743,470,46.90000009536743,260,37.90000009536743,0
41.30000019073486,457,45.80000019073486,260,39.30000019073486,0
40.59999990463257,461,46.30000019073486,260,37.700000286102295,0
41.69999980926514,469,51.69999980926514,260,43.09999990463257,0
41.40000009536743,459,46.59999990463257,260,38.59999990463257,0
40.5,468,48.40000009536743,260,37.59999990463257,0
45.10000038146973,459,47.19999980926514,260,37.5,0
40.59999990463257,464,45,260,37.30000019073486,0
42,456,46.90000009536743,260,38,0
40.200000286102295,470,46.80000019073486,260,40.69999980926514,0
43.19999980926514,462,46.5,260,37.30000019073486,0
40.69999980926514,462,45.30000019073486,260,37.80000019073486,0
40.60000038146973,458,45.59999990463257,260,38.299999713897705,0
40.59999990463257,468,46.60000038146973,260,37,0
42.19999980926514,458,45,260,37.700000286102295,0
41.19999980926514,466,45.5,260,40.299999713897705,0
40.80000019073486,463,47.19999980926514,260,42,0
48,462,48.69999980926514,260,40.80000019073486,0
41.40000009536743,463,45.700000286102295,260,40.5,0
42.10000038146973,466,49.40000009536743,260,38.80000019073486,0
46.40000009536743,464,62.299999713897705,260,40.30000019073486,0
48.40000009536743,457,47,260,39.90000009536743,0
41.30000019073486,463,49.5,260,41.299999713897705,0
41.90000009536743,470,54.39999961853027,260,40.09999990463257,0
41.30000019073486,466,46.80000019073486,260,38.40000009536743,0
41.30000019073486,467,46.59999990463257,260,38.69999980926514,0
42.30000019073486,457,47.30000019073486,260,39.10000038146973,0
44.5,459,46.200000286102295,260,38.80000019073486,0
40.90000009536743,459,46.5,260,38.200000286102295,0
42.200000286102295,466,47.799999713897705,260,40.19999980926514,0
43.200000286102295,457,46.5,260,39.90000009536743,0
43,458,45.799999713897705,260,38.60000038146973,0
42.40000009536743,466,47.40000009536743,260,40.60000038146973,0
41.5,460,46.30000019073486,260,38.200000286102295,0
41.5,457,47.30000019073486,260,40.80000019073486,0
60.69999980926514,460,50.59999990463257,260,37.40000009536743,0
40.799999713897705,469,45.09999990463257,260,37.40000009536743,0
41.10000038146973,459,47.299999713897705,260,38.799999713897705,0
40.89999961853027,475,45.69999980926514,260,37.700000286102295,0
41.59999990463257,469,45.90000009536743,260,39,0
42,459,46.60000038146973,260,41.5,0
41,470,46.700000286102295,260,39.80000019073486,0
41.59999990463257,456,49.60000038146973,260,37.90000009536743,0
42,464,45,260,38.30000019073486,0
40.5,461,45.09999990463257,260,37.19999980926514,0
40.59999990463257,465,45.40000009536743,260,37.5,0
40.60000038146973,462,45.799999713897705,260,37.19999980926514,0
43.09999990463257,464,47.39999961853027,260,39.200000286102295,0
41.19999980926514,461,46.90000009536743,260,37.5,0
41,460,46.90000009536743,260,38.09999990463257,0
40.700000286102295,459,46.5,260,37.90000009536743,0
41.5,461,47.5,260,37.69999980926514,0
42.90000009536743,466,45.5,260,38.40000009536743,0
41.59999990463257,468,49.30000019073486,260,38,0
41.80000019073486,468,45.59999990463257,260,38,0
42.40000009536743,457,46.200000286102295,260,38.59999990463257,0
42,456,47.30000019073486,260,40.40000009536743,0
45,470,50.09999990463257,260,39.799999713897705,0
42.69999980926514,471,47,260,39.19999980926514,0
41.69999980926514,457,50.39999961853027,260,41.19999980926514,0
41.5,462,47.09999990463257,260,38.299999713897705,0
43.30000019073486,456,45.90000009536743,260,38.69999980926514,0
41.60000038146973,467,46.5,260,37.59999990463257,0
40.90000009536743,458,49.40000009536743,260,37,0
44.90000009536743,458,45.40000009536743,260,38.30000019073486,0
41.30000019073486,466,45.09999990463257,260,41.700000286102295,0
41.30000019073486,464,49.40000009536743,260,39.5,0
44,459,49.59999990463257,260,38.90000009536743,0
42.90000009536743,462,47.30000019073486,260,41,0
40.5,459,48.5,260,37.299999713897705,0
45.299999713897705,468,46.5,260,37.40000009536743,0
42.09999990463257,464,45.19999980926514,260,38.09999990463257,0
42.5,461,47,260,38.30000019073486,0
40.700000286102295,459,48.09999990463257,260,37.39999961853027,0
45.30000019073486,457,50.90000009536743,260,40.80000019073486,0
42.09999990463257,465,46.40000009536743,260,40.40000009536743,0
40.80000019073486,462,49.200000286102295,260,37.59999990463257,0
41.80000019073486,461,48.80000019073486,260,38,0
41,458,45.19999980926514,260,38.40000009536743,0
42.299999713897705,463,77.2999997138977,260,47.700000286102295,0
45.5,466,46.5,260,41.19999980926514,0
43.30000019073486,459,49.30000019073486,260,37.09999990463257,0
41.59999990463257,468,47.30000019073486,260,37.30000019073486,0
40.59999990463257,460,45.30000019073486,260,37.90000009536743,0
43.5,463,48.59999990463257,260,39.90000009536743,0
43.59999990463257,456,52.09999990463257,260,38,0
44.90000009536743,469,46.59999990463257,260,39.5,0
44.5,458,48.19999980926514,260,38.40000009536743,0
41.700000286102295,462,47.5,260,38.5,0
41.5,477,46.09999990463257,260,37.5,0
40.69999980926514,463,45.5,260,39.09999990463257,0
40.80000019073486,466,49.90000009536743,260,37.5,0
40.90000009536743,464,49.799999713897705,260,40.39999961853027,0
42.5,463,45.30000019073486,260,38.19999980926514,0
45.30000019073486,473,54.40000009536743,260,39.69999980926514,0
41.39999961853027,461,47.09999990463257,260,37.90000009536743,0
42.90000009536743,466,46.60000038146973,260,53.799999713897705,0
44.19999980926514,465,54.09999990463257,260,38.700000286102295,0
41.60000038146973,458,48.30000019073486,260,38.69999980926514,0
42,461,48,260,43.299999713897705,0
41.799999713897705,465,49,260,38.299999713897705,0
42.5,458,48.40000009536743,260,37.69999980926514,0
43,463,48.09999990463257,260,42.30000019073486,0
41.60000038146973,463,46.80000019073486,260,40.40000009536743,0
41,463,50.30000019073486,260,37.299999713897705,0
44.200000286102295,469,45.40000009536743,260,38.90000009536743,0
42.40000009536743,466,46.40000009536743,260,39.200000286102295,0
41.700000286102295,464,48.80000019073486,260,39.700000286102295,0
43.299999713897705,469,47.19999980926514,260,38.700000286102295,0
44.700000286102295,457,46.09999990463257,260,38,0
41,470,46.799999713897705,260,39.19999980926514,0
41.5,467,48.09999990463257,260,38.69999980926514,0
44.80000019073486,457,48.40000009536743,260,40.60000038146973,0
42.90000009536743,459,46.799999713897705,260,38,0
44.30000019073486,467,49.19999980926514,260,41.799999713897705,0
