registerRequest,registerRequest_size,registerVerify,registerVerify_size,registerComplete,registerComplete_size
40.700000286102295,457,46.5,260,37.40000009536743,0
46.200000286102295,463,47.69999980926514,260,40.69999980926514,0
44.59999990463257,458,51.40000009536743,260,40.90000009536743,0
44.5,466,79,260,45,0
51.5,469,52.700000286102295,260,42.09999990463257,0
45.90000009536743,466,49.69999980926514,260,40.799999713897705,0
43.799999713897705,459,49.299999713897705,260,38.39999961853027,0
45.89999961853027,468,49.09999990463257,260,39.69999980926514,0
58.299999713897705,470,48.5,260,40.69999980926514,0
45,456,48.09999990463257,260,42.40000009536743,0
50.09999990463257,461,52.90000009536743,260,42.39999961853027,0
51.39999961853027,467,48.09999990463257,260,40.40000009536743,0
41.5,466,49.30000019073486,260,40.5,0
43.59999990463257,466,50.09999990463257,260,41.299999713897705,0
