registerRequest,registerRequest_size,registerVerify,registerVerify_size,registerComplete,registerComplete_size
21,464,25.000000000058208,260,20.999999999941792,0
22,458,25,260,21,0
21,460,25,260,21,0
21,463,25,260,21,0
22,468,25,260,21,0
22,464,25,260,21,0
22,469,25,260,21,0
21,457,25,260,21,0
21,469,25,260,21,0
23,465,25,260,20,0
21,467,25,260,21,0
22,459,25,260,21,0
22,467,25,260,21,0
21,464,24.999999999941792,260,21,0
21,467,25,260,21.000000000058208,0
21.999999999941792,465,25,260,20,0
22,464,25,260,20,0
20.999999999941792,466,25,260,21,0
22.000000000058208,468,24.999999999941792,260,21,0
22,459,25,260,21,0
22,461,25.000000000058208,260,20.999999999941792,0
22,471,25,260,21.000000000058208,0
21.999999999941792,468,25,260,21,0
22,456,25,260,21,0
22,463,25,260,21,0
22.000000000058208,468,24.999999999941792,260,21,0
23,466,25,260,21,0
21.000000000058208,462,24.999999999941792,260,20,0
22,468,25,260,21,0
22,475,24.999999999941792,260,21,0
21,463,25,260,21,0
21,463,25.000000000058208,260,20.999999999941792,0
22,456,25,260,21.000000000058208,0
21.999999999941792,459,25,260,21,0
22,468,25,260,21,0
22,460,25,260,21,0
22.000000000058208,457,24.999999999941792,260,21,0
21,464,25,260,21,0
22,466,25.000000000058208,260,20.999999999941792,0
22,463,25,260,21.000000000058208,0
21.999999999941792,464,25,260,21,0
22,464,25,260,21,0
21,469,25,260,21,0
23,461,25,260,21,0
22,463,25,260,21,0
21,464,25.000000000058208,260,20,0
21,458,25,260,20.000000000058208,0
21,455,25,260,19.999999999941792,0
21,461,26,260,21.000000000058208,0
20.999999999941792,464,24,260,20,0
21.000000000058208,468,24.999999999941792,260,20,0
21,467,25,260,21,0
22,459,25.000000000058208,260,21.999999999941792,0
22,470,25,260,21,0
22,462,25.000000000058208,260,20.999999999941792,0
22,469,25,260,21.000000000058208,0
20.999999999941792,465,25,260,21,0
21,467,25,260,21,0
22,464,25,260,21,0
22,476,25.000000000058208,260,20.999999999941792,0
23,464,25,260,21,0
22.000000000058208,477,24.999999999941792,260,21,0
22,464,25,260,21,0
22,462,25.000000000058208,260,20.999999999941792,0
22,467,25,260,21.000000000058208,0
21.999999999941792,459,25,260,21,0
21,461,25,260,21,0
22,464,26,260,21,0
21,467,25,260,21,0
22,462,25,260,21,0
22,471,25.000000000058208,260,20.999999999941792,0
22,469,25,260,21,0
22,462,25,260,21,0
22,460,25,260,21,0
22,459,25,260,21,0
21,462,25,260,21,0
23,465,25,260,21,0
22,464,25,260,21,0
22,457,25,260,20,0
21,460,25,260,21,0
22,464,25,260,21,0
22,457,25,260,21,0
22,464,26,260,22,0
23,460,25.000000000058208,260,20.999999999941792,0
22,460,25,260,21.000000000058208,0
20.999999999941792,460,25,260,21,0
21,465,25,260,21,0
21,467,25,260,21,0
22,458,25.000000000058208,260,20.999999999941792,0
22,464,25,260,21,0
22,467,25,260,21,0
22,461,25,260,21,0
22,464,25,260,21,0
24,457,25,260,21,0
22,467,25,260,21,0
22,464,25,260,21,0
21,464,24,260,20,0
22,466,25,260,21,0
22,465,25,260,21,0
22,466,25.000000000058208,260,20.999999999941792,0
22,466,25,260,21,0
21,472,25,260,21,0
22,466,25,260,21,0
22,463,25,260,21,0
22,469,25,260,21,0
22,458,25,260,21,0
22,459,25,260,21,0
21,458,25,260,21,0
22,460,25,260,21,0
21,467,25,260,20,0
23,463,25,260,21,0
22,467,25,260,21,0
22,479,25,260,21,0
22,464,25,260,21,0
21,458,25,260,21,0
22,464,25,260,21.000000000058208,0
21.999999999941792,457,25,260,21,0
22,459,25,260,21,0
22,468,25,260,21,0
22.000000000058208,469,24.999999999941792,260,21,0
21,458,25,260,20.000000000058208,0
21,466,25,260,21,0
22,469,26,260,21.000000000058208,0
21.999999999941792,459,25,260,21,0
21.000000000058208,468,24.999999999941792,260,21,0
22,460,25,260,21,0
22,467,25.000000000058208,260,21,0
24,466,25,260,21,0
21.000000000058208,464,24.999999999941792,260,21,0
22,462,25,260,21,0
22,467,25.000000000058208,260,20.999999999941792,0
22,467,25,260,21.000000000058208,0
21.999999999941792,464,25,260,21,0
22,466,25,260,20,0
22,463,25,260,21,0
22.000000000058208,458,24.999999999941792,260,21,0
21,464,25,260,20.000000000058208,0
21,469,26.000000000058208,260,20.999999999941792,0
21,469,25,260,21.000000000058208,0
20.999999999941792,466,25,260,21,0
22.000000000058208,459,24.999999999941792,260,21,0
22,468,25,260,20,0
21,461,25.000000000058208,260,20.999999999941792,0
22,466,25,260,21.000000000058208,0
24,476,24.999999999941792,260,21,0
21,464,25,260,20.000000000058208,0
21,465,25,260,21,0
22,463,25,260,21,0
22,467,25,260,21,0
22.000000000058208,470,24.999999999941792,260,21,0
21,472,25,260,21,0
21,458,25,260,21,0
22,463,25,260,21,0
22,459,25,260,21,0
22,464,25,260,21,0
22,462,25,260,21,0
22,469,25.000000000058208,260,20.999999999941792,0
22,460,25,260,21,0
22,471,25,260,21,0
21,463,25,260,21,0
23,468,25.000000000058208,260,19.999999999941792,0
21,467,25,260,21,0
22,458,25,260,21,0
22,460,25,260,21,0
21,457,25,260,20,0
21,464,25,260,21,0
22,466,25,260,21,0
22,459,25.000000000058208,260,20.999999999941792,0
22,465,25,260,21,0
22,463,25,260,21,0
22,462,25,260,21,0
22,463,25,260,21,0
22,458,25,260,21,0
22,463,25,260,21,0
22,463,25,260,21,0
21,470,25,260,21,0
21,467,25,260,21,0
24,458,25,260,21,0
22,465,25,260,21,0
21,465,25,260,21,0
22,458,25,260,21,0
22,459,25,260,21,0
21.000000000058208,468,24.999999999941792,260,21,0
22,465,25,260,21,0
22,468,25,260,21,0
22,467,25,260,21.000000000058208,0
21.999999999941792,465,25,260,21,0
22,465,25,260,21,0
22,460,25,260,21,0
22.000000000058208,468,24.999999999941792,260,21,0
21,463,25,260,21,0
21,459,25,260,20,0
21,457,25,260,21,0
20.999999999941792,460,25,260,20,0
24,457,25,260,21.000000000058208,0
21.999999999941792,458,25,260,21,0
21.000000000058208,465,25.999999999941792,260,21,0
21,467,25,260,21,0
21,464,24.999999999941792,260,21,0
21,464,25,260,21.000000000058208,0
21.999999999941792,464,25,260,21,0
21,458,25,260,20.000000000058208,0
21.999999999941792,458,25,260,21,0
22,458,25,260,21,0
22,459,25,260,21,0
21,465,25.000000000058208,260,20.999999999941792,0
22,467,25,260,21.000000000058208,0
21.999999999941792,466,25,260,21,0
22,460,25,260,21,0
21,460,25,260,21,0
21,465,24.999999999941792,260,20,0
23,465,26,260,20,0
21.000000000058208,458,24.999999999941792,260,21,0
22,462,25,260,21,0
22,465,25.000000000058208,260,20.999999999941792,0
